State,Year,exfels,totfels,expris,totpris,vap,pctexfel,pctexpris,pcttotfels,pcttotpris,blkexfels,totblkfels,blkexpris,totblkpris,blkvap,blkpctexfel,blkpctexpris,pcttotblkfels,pcttotblkpris
Arizona,1999,162256,240807,50423,76409,3586000, 4.52 , 1.40 , 6.71 , 2.13 ,20418,29160,9502,13439,129000,15.82,7.36,22.60,10.41
Arkansas,1999,57803,106517,37908,49323,1905500, 3.03 , 1.98 , 5.58 , 2.58 ,23175,43939,16316,22634,273000,8.48,5.97,16.09,8.29
California,1999,1398990,1919153,687488,850555,24269000, 5.76 , 2.83 , 7.90 , 3.50 ,361360,550793,196034,276557,1771500,20.39,11.06,31.09,15.61
Colorado,1999,140166,182858,34652,50322,3014000, 4.65 , 1.14 , 6.06 , 1.66 ,19960,28100,7551,11484,126000,15.84,5.99,22.30,9.11
Connecticut,1999,158598,203358,36783,49815,2481500, 6.39 , 1.48 , 8.19 , 2.00 ,52479,70623,16863,25087,213500,24.58,7.89,33.07,11.75
Delaware,1999,17917,28413,7733,11463,575000, 3.11 , 1.34 , 4.94 , 1.99 ,11605,17052,4069,6460,105000,11.05,3.87,16.24,6.15
Florida,1999,1086763,1298010,216721,286317,11578500, 9.38 , 1.87 , 11.21 , 2.47 ,381960,469829,103361,141883,1565000,24.40,6.60,30.02,9.06
Georgia,1999,430439,612583,117455,159546,5785500, 7.43 , 2.03 , 10.58 , 2.75 ,218076,323998,66335,94486,1542000,14.14,4.30,21.01,6.12
Hawaii,1999,38034,53981,9774,13591,893500, 4.25 , 1.09 , 6.04 , 1.52 ,1571,2329,453,669,27000,5.82,1.67,8.62,2.47
Idaho,1999,30252,44942,12240,17082,904500, 3.34 , 1.35 , 4.96 , 1.88 ,652,908,333,425,6620,9.85,5.03,13.72,6.42
Illinois,1999,347867,497318,140805,185465,8869000, 3.92 , 1.58 , 5.60 , 2.09 ,151162,234858,97187,129517,1232000,12.26,7.88,19.06,10.51
Indiana,1999,261196,324389,56065,75374,4429000, 5.89 , 1.26 , 7.32 , 1.70 ,72340,94297,23105,31417,343500,21.05,6.72,27.45,9.14
Iowa,1999,72376,91099,27212,34444,2161000, 3.34 , 1.25 , 4.21 , 1.59 ,6817,10039,3101,4945,41500,16.42,7.47,24.19,11.91
Kansas,1999,79866,101743,31394,39961,1954000, 4.08 , 1.60 , 5.20 , 2.04 ,18942,26240,9106,12411,108500,17.45,8.39,24.18,11.43
Kentucky,1999,97412,134723,48350,63667,2991500, 3.25 , 1.61 , 4.50 , 2.12 ,20849,32012,11569,17440,204500,10.19,5.65,15.65,8.52
Louisiana,1999,150849,243010,75773,109839,3202000, 4.71 , 2.36 , 7.58 , 3.43 ,97383,160871,62992,89062,944000,10.31,6.67,17.04,9.43
Maine,1999,30386,35746,8321,10037,962500, 3.15 , 0.86 , 3.71 , 1.04 ,317,423,71,135,6575,4.82,1.08,6.44,2.06
Maryland,1999,213346,274415,74909,98004,3874500, 5.50 , 1.93 , 7.08 , 2.52 ,120941,163567,46978,64863,1038000,11.65,4.52,15.75,6.24
Massachusetts,1999,233366,275044,33452,44808,4740000, 4.92 , 0.70 , 5.80 , 0.94 ,54563,66456,8866,13126,264000,20.66,3.35,25.17,4.97
Michigan,1999,248887,368410,90140,136757,7312000, 3.40 , 1.23 , 5.03 , 1.87 ,58473,107281,42038,68639,967500,6.04,4.34,11.08,7.09
Minnesota,1999,174365,226544,25392,31361,3515000, 4.96 , 0.72 , 6.44 , 0.89 ,19661,29394,6840,9229,96500,20.37,7.08,30.46,9.56
Mississippi,1999,74848,107787,31513,49760,2030500, 3.68 , 1.55 , 5.30 , 2.45 ,43248,65982,18604,32257,672500,6.43,2.76,9.81,4.79
Missouri,1999,165926,248977,59952,86107,4073500, 4.07 , 1.47 , 6.11 , 2.11 ,48930,79130,20621,32576,417500,11.71,4.93,18.95,7.80
Montana,1999,19611,28864,7059,10010,663000, 2.95 , 1.06 , 4.35 , 1.50 ,216,325,98,140,3717,5.83,2.64,8.74,3.76
Nebraska,1999,42889,52006,12942,16630,1232500, 3.47 , 1.05 , 4.21 , 1.34 ,6508,8518,2911,4005,47000,13.84,6.19,18.12,8.52
Nevada,1999,45431,67441,25112,34606,1352000, 3.36 , 1.85 , 4.98 , 2.55 ,12250,18422,7406,10363,99913,12.26,7.41,18.43,10.37
New Hamp,1999,26339,31837,5758,8015,900500, 2.92 , 0.63 , 3.53 , 0.89 ,1947,2586,410,535,8596,22.65,4.77,30.09,6.22
New Jersey,1999,323195,464705,98110,129603,6160000, 5.24 , 1.59 , 7.54 , 2.10 ,164065,242379,52848,75372,842000,19.48,6.27,28.78,8.95
New Mexico,1999,58581,74999,17575,22699,1256500, 4.66 , 1.39 , 5.96 , 1.80 ,6895,8387,2708,3304,35146,19.61,7.70,23.86,9.40
New York,1999,366136,596714,196384,269283,13697500, 2.67 , 1.43 , 4.35 , 1.96 ,174906,300097,131192,171536,2293500,7.62,5.72,13.08,7.47
North Carolina,1999,235016,306277,121563,152686,5741000, 4.09 , 2.11 , 5.33 , 2.65 ,110720,152045,63138,83525,1169000,9.47,5.40,13.00,7.14
North Dakota,1999,13361,16819,3738,4681,476500, 2.80 , 0.78 , 3.52 , 0.98 ,291,383,122,145,3809,7.63,3.20,10.05,3.82
Ohio,1999,371398,492149,153629,200471,8417000, 4.41 , 1.82 , 5.84 , 2.38 ,168690,225174,72348,97724,887000,19.01,8.15,25.38,11.01
Oklahoma,1999,147915,196342,45846,68239,2497000, 5.92 , 1.83 , 7.86 , 2.73 ,34443,48743,13098,21151,179000,19.24,7.31,27.23,11.81
Oregon,1999,97474,153239,40439,50299,2507000, 3.88 , 1.61 , 6.11 , 2.00 ,6554,12030,4709,6106,46500,14.09,10.12,25.87,13.13
Pennsylvania,1999,228557,392120,68742,105267,9136500, 2.50 , 0.75 , 4.29 , 1.15 ,55275,122493,25116,48018,812000,6.80,3.09,15.08,5.91
Rhode Island,1999,39146,56585,6010,7918,752000, 5.20 , 0.79 , 7.52 , 1.05 ,8683,12902,1346,2011,34500,25.16,3.90,37.39,5.83
South Carolina,1999,107006,160368,56668,78676,2931500, 3.65 , 1.93 , 5.47 , 2.68 ,53314,86697,30777,46200,809000,6.59,3.80,10.71,5.71
South Dakota,1999,27170,33350,7751,10257,540000, 5.03 , 1.43 , 6.17 , 1.89 ,296,492,207,318,4650,6.37,4.47,10.59,6.85
Tennessee,1999,151838,213307,56591,79093,4170500, 3.64 , 1.35 , 5.11 , 1.89 ,59131,88461,21049,32497,626000,9.44,3.36,14.13,5.19
Texas,1999,764506,1296189,259534,422724,14574500, 5.24 , 1.78 , 8.89 , 2.90 ,238595,405457,94312,168590,1742500,13.69,5.41,23.26,9.67
Utah,1999,33719,49613,14676,20102,1448500, 2.32 , 1.01 , 3.42 , 1.38 ,1640,2558,1013,1430,14500,11.31,6.99,17.64,9.86
Vermont,1999,15411,21660,5026,6562,454000, 3.39 , 1.10 , 4.77 , 1.44 ,130,243,63,107,3704,3.52,1.71,6.57,2.91
Virginia,1999,219232,284681,73187,102976,5214000, 4.20 , 1.40 , 5.45 , 1.97 ,107159,146347,38709,58689,992000,10.80,3.90,14.75,5.91
Washington,1999,194559,291475,37455,52045,4312500, 4.51 , 0.86 , 6.75 , 1.20 ,24001,38332,6706,10009,148500,16.16,4.51,25.81,6.74
West Virginia,1999,24905,33440,8646,12178,1411000, 1.76 , 0.61 , 2.37 , 0.86 ,1968,3107,1233,1796,44000,4.47,2.80,7.06,4.08
Wisconsin,1999,108159,161016,37536,57951,3908500, 2.76 , 0.96 , 4.11 , 1.48 ,28322,48585,13543,23388,189500,14.94,7.14,25.63,12.34
Wyoming,1999,12422,17270,4344,6057,356000, 3.48 , 1.22 , 4.85 , 1.70 ,344,547,179,282,3811,9.03,4.70,14.37,7.39
Alabama,1998,134412,198390,57031,80357,3293000, 4.08 , 1.73 , 6.02 , 2.44 ,63675,96970,27133,42458,787000,8.09,3.44,12.32,5.39
Alaska,1998,17907,25505,8746,11287,437000, 4.09 , 2.00 , 5.83 , 2.58 ,1878,2883,1198,1577,16000,11.74,7.48,18.02,9.85
Arizona,1998,143667,221796,47104,72415,3547000, 4.05 , 1.32 , 6.25 , 2.04 ,18728,27391,8995,12830,121000,15.47,7.43,22.63,10.60
Arkansas,1998,51207,100724,35748,46386,1882000, 2.72 , 1.89 , 5.35 , 2.46 ,21596,42143,14875,20764,270000,7.99,5.50,15.60,7.69
California,1998,1331770,1841555,649330,811234,23665000, 5.62 , 2.74 , 7.78 , 3.42 ,331240,517316,180879,260827,1690000,19.60,10.70,30.61,15.43
Colorado,1998,128044,173375,32858,47170,2961000, 4.32 , 1.10 , 5.85 , 1.59 ,18033,26291,6798,10390,120000,15.02,5.66,21.90,8.65
Connecticut,1998,148153,194158,34408,46601,2464000, 6.01 , 1.39 , 7.87 , 1.89 ,47444,65551,15043,22738,206000,23.03,7.30,31.82,11.03
Delaware,1998,16624,26344,6873,10084,568000, 2.92 , 1.21 , 4.63 , 1.77 ,10268,15300,3529,5587,102000,10.06,3.45,15.00,5.47
Florida,1998,1046134,1231134,212011,279235,11383000, 9.19 , 1.86 , 10.81 , 2.45 ,361501,440421,100879,138088,1530000,23.62,6.59,28.78,9.02
Georgia,1998,405514,564613,110899,150161,5678000, 7.14 , 1.95 , 9.94 , 2.64 ,203561,296616,62246,88504,1507000,13.50,4.13,19.68,5.87
Hawaii,1998,36802,51954,9498,13168,878000, 4.19 , 1.08 , 5.91 , 1.49 ,1496,2219,434,642,27000,5.54,1.60,8.21,2.37
Idaho,1998,31896,44328,11725,15808,888000, 3.59 , 1.32 , 4.99 , 1.78 ,682,899,324,402,6241,10.93,5.20,14.41,6.44
Illinois,1998,348750,474296,132505,175556,8755000, 3.98 , 1.51 , 5.41 , 2.00 ,146043,220083,87361,118526,1215000,12.02,7.19,18.11,9.75
Indiana,1998,245940,306178,51713,70910,4410000, 5.57 , 1.17 , 6.94 , 1.60 ,65922,86966,20111,28375,334000,19.73,6.02,26.03,8.49
Iowa,1998,68162,86205,25498,32892,2157000, 3.16 , 1.18 , 3.99 , 1.52 ,6028,9187,2740,4625,38000,15.86,7.21,24.17,12.17
Kansas,1998,75739,96256,30044,38227,1925000, 3.93 , 1.56 , 5.00 , 1.98 ,17301,24213,8405,11561,105000,16.47,8.00,23.06,11.01
Kentucky,1998,94197,125594,45993,60980,2990000, 3.15 , 1.53 , 4.20 , 2.03 ,19513,29272,10846,16590,202000,9.66,5.36,14.49,8.21
Louisiana,1998,146010,228624,69642,101869,3149000, 4.63 , 2.21 , 7.26 , 3.23 ,95242,152366,60083,84744,932000,10.21,6.44,16.34,9.09
Maine,1998,28761,34798,8313,10094,957000, 3.00 , 0.86 , 3.63 , 1.05 ,325,439,70,137,6150,5.29,1.14,7.14,2.23
Maryland,1998,207413,268551,72165,94737,3824000, 5.42 , 1.88 , 7.02 , 2.47 ,116748,159403,44934,62414,1018000,11.46,4.41,15.65,6.13
Massachusetts,1998,226885,269288,33584,45383,4731000, 4.79 , 0.70 , 5.69 , 0.95 ,52851,64991,8854,13280,258000,20.48,3.43,25.19,5.14
Michigan,1998,252315,371271,87526,133405,7266000, 3.47 , 1.20 , 5.10 , 1.83 ,57863,106221,40609,66789,958000,6.04,4.23,11.08,6.97
Minnesota,1998,166143,203495,23586,29158,3483000, 4.77 , 0.67 , 5.84 , 0.83 ,18153,25805,5994,8225,87000,20.86,6.89,29.66,9.45
Mississippi,1998,72222,102807,30418,47096,2014000, 3.58 , 1.51 , 5.10 , 2.33 ,41442,62544,17840,30319,670000,6.18,2.66,9.33,4.52
Missouri,1998,155474,229783,54352,76326,4042000, 3.84 , 1.34 , 5.68 , 1.88 ,45633,72449,18730,28773,410000,11.13,4.56,17.67,7.01
Montana,1998,19478,28164,6683,9417,658000, 2.96 , 1.01 , 4.28 , 1.43 ,213,315,93,132,3434,6.22,2.72,9.17,3.85
Nebraska,1998,43021,49921,12430,16106,1231000, 3.49 , 1.00 , 4.05 , 1.30 ,6399,8061,2856,3947,45000,14.22,6.34,17.91,8.77
Nevada,1998,44832,63834,23196,32847,1314000, 3.41 , 1.76 , 4.85 , 2.49 ,11809,17351,6860,9866,94826,12.45,7.23,18.29,10.40
New Hamp,1998,24313,30887,5418,7587,890000, 2.73 , 0.60 , 3.47 , 0.85 ,1416,2284,338,459,8193,17.29,4.13,27.88,5.60
New Jersey,1998,294951,440987,92056,123177,6075000, 4.85 , 1.51 , 7.25 , 2.02 ,150098,230732,49686,71943,828000,18.12,6.00,27.86,8.68
New Mexico,1998,55352,71047,16976,21961,1250000, 4.42 , 1.35 , 5.68 , 1.75 ,6780,8208,2715,3295,33293,20.36,8.15,24.65,9.89
New York,1998,351255,586506,190715,263353,13590000, 2.58 , 1.40 , 4.31 , 1.93 ,161617,289228,122999,163199,2278000,7.09,5.39,12.69,7.16
North Carolina,1998,222804,297024,120202,152013,5685000, 3.91 , 2.11 , 5.22 , 2.67 ,102219,145309,60965,81802,1165000,8.77,5.23,12.47,7.02
North Dakota,1998,12714,16083,3491,4406,476000, 2.67 , 0.73 , 3.37 , 0.92 ,262,352,106,129,3619,7.24,2.93,9.74,3.57
Ohio,1998,370468,484160,145881,194331,8401000, 4.40 , 1.73 , 5.76 , 2.31 ,166121,219266,66018,92265,879000,18.89,7.51,24.94,10.49
Oklahoma,1998,140651,188076,42841,63733,2463000, 5.71 , 1.73 , 7.63 , 2.58 ,32548,46425,12109,19622,173000,18.81,6.99,26.83,11.34
Oregon,1998,94627,149046,40784,49711,2484000, 3.80 , 1.64 , 6.00 , 2.00 ,6368,11645,4711,5976,42000,15.16,11.21,27.72,14.22
Pennsylvania,1998,225949,389144,64309,100686,9118000, 2.47 , 0.70 , 4.26 , 1.10 ,57890,124852,23392,46202,804000,7.20,2.90,15.52,5.74
Rhode Island,1998,39097,54927,5376,7551,751000, 5.20 , 0.71 , 7.31 , 1.00 ,8223,12113,1096,1855,33000,24.91,3.32,36.70,5.62
South Carolina,1998,103029,152591,54055,76170,2886000, 3.56 , 1.87 , 5.28 , 2.63 ,50150,81516,28816,44314,802000,6.25,3.59,10.16,5.52
South Dakota,1998,26438,32505,7252,9687,538000, 4.91 , 1.34 , 6.04 , 1.80 ,283,466,187,295,4300,6.60,4.36,10.85,6.86
Tennessee,1998,139380,193126,50273,68011,4120000, 3.38 , 1.22 , 4.68 , 1.65 ,58269,83961,22993,32018,617000,9.44,3.72,13.60,5.18
Texas,1998,691326,1211177,237342,381852,14299000, 4.83 , 1.65 , 8.47 , 2.67 ,208266,368469,86233,152009,1685000,12.36,5.11,21.86,9.02
Utah,1998,31270,46335,13576,17967,1432000, 2.18 , 0.94 , 3.23 , 1.25 ,1572,2431,996,1333,13000,12.09,7.66,18.70,10.25
Vermont,1998,15346,20169,4707,6180,448000, 3.42 , 1.05 , 4.50 , 1.37 ,100,191,50,93,3409,2.95,1.48,5.60,2.73
Virginia,1998,204977,271899,72228,100788,5165000, 3.96 , 1.39 , 5.26 , 1.95 ,98407,138261,38114,57270,979000,10.05,3.89,14.12,5.84
Washington,1998,193087,300404,40335,54496,4257000, 4.53 , 0.94 , 7.05 , 1.28 ,22954,38632,6449,9654,143000,16.05,4.51,27.01,6.75
West Virginia,1998,19159,27659,8238,11716,1406000, 1.36 , 0.58 , 1.96 , 0.83 ,1913,3024,1167,1721,43000,4.44,2.71,7.03,4.00
Wisconsin,1998,100477,161989,34674,53125,3887000, 2.58 , 0.89 , 4.16 , 1.36 ,25566,47734,12079,20977,186000,13.74,6.49,25.66,11.27
Wyoming,1998,11577,16413,4139,5710,354000, 3.27 , 1.16 , 4.63 , 1.61 ,319,517,172,266,3622,8.81,4.76,14.29,7.36
Alabama,1997,135615,190060,55753,78043,3255500, 4.16 , 1.71 , 5.83 , 2.39 ,62622,91441,26165,40810,765500,8.18,3.41,11.94,5.33
Alaska,1997,15640,23305,7192,9763,431000, 3.62 , 1.66 , 5.40 , 2.26 ,1626,2634,1023,1407,16500,9.85,6.20,15.96,8.52
Arizona,1997,137858,203156,44272,67756,3320500, 4.15 , 1.33 , 6.11 , 2.04 ,18095,25508,8698,12256,103000,17.56,8.44,24.76,11.89
Arkansas,1997,51084,89945,33763,43784,1871000, 2.73 , 1.80 , 4.80 , 2.34 ,21147,37504,13887,19434,261500,8.08,5.31,14.34,7.43
California,1997,1310158,1731169,595519,751309,23399000, 5.59 , 2.54 , 7.39 , 3.21 ,323909,480735,168364,245293,1703000,19.01,9.88,28.22,14.40
Colorado,1997,120391,161857,30633,44094,2902000, 4.14 , 1.05 , 5.57 , 1.51 ,16379,23867,6056,9434,116500,14.05,5.19,20.48,8.09
Connecticut,1997,146279,189863,35231,47151,2466000, 5.93 , 1.42 , 7.69 , 1.91 ,47015,64254,15375,22898,202500,23.21,7.59,31.73,11.30
Delaware,1997,15198,28206,6266,9530,557500, 2.72 , 1.12 , 5.05 , 1.70 ,7455,14048,3140,5232,97000,7.68,3.23,14.48,5.39
Florida,1997,927889,1176847,206918,271544,11213000, 8.27 , 1.84 , 10.49 , 2.42 ,320610,420139,98217,133988,1452500,22.07,6.76,28.92,9.22
Georgia,1997,376103,540872,107992,144497,5537000, 6.79 , 1.95 , 9.76 , 2.60 ,187386,283234,60987,85401,1437500,13.03,4.24,19.70,5.94
Hawaii,1997,34803,48901,8316,11764,880000, 3.95 , 0.94 , 5.55 , 1.33 ,1481,2090,390,585,25500,5.80,1.53,8.19,2.29
Idaho,1997,30861,41386,10438,14349,866500, 3.56 , 1.20 , 4.77 , 1.65 ,612,795,247,321,5862,10.44,4.22,13.57,5.49
Illinois,1997,334697,456335,124905,165693,8759500, 3.82 , 1.42 , 5.20 , 1.89 ,137352,209126,81529,111056,1230000,11.16,6.62,17.00,9.02
Indiana,1997,231321,288221,47727,65630,4389500, 5.26 , 1.08 , 6.56 , 1.49 ,60396,80208,17912,25619,332500,18.16,5.38,24.12,7.70
Iowa,1997,64753,81363,24059,30997,2147500, 3.01 , 1.12 , 3.78 , 1.44 ,5418,8340,2436,4205,38000,14.25,6.41,21.94,11.06
Kansas,1997,71538,91968,28855,36766,1911500, 3.74 , 1.50 , 4.81 , 1.92 ,15904,22769,7994,11045,106000,15.00,7.54,21.48,10.42
Kentucky,1997,90173,120094,43247,57847,2957000, 3.04 , 1.46 , 4.06 , 1.95 ,18166,27505,9823,15419,201500,9.01,4.87,13.65,7.65
Louisiana,1997,129165,213583,64136,93401,3143000, 4.10 , 2.04 , 6.79 , 2.97 ,86240,143976,58325,80721,917000,9.40,6.36,15.70,8.80
Maine,1997,28176,34215,8414,10015,948000, 2.97 , 0.88 , 3.60 , 1.05 ,331,439,73,133,5725,5.78,1.28,7.67,2.33
Maryland,1997,203824,263050,69043,91275,3817500, 5.33 , 1.80 , 6.89 , 2.39 ,114070,155593,42581,59798,1000000,11.40,4.25,15.55,5.97
Massachusetts,1997,222841,262541,34063,44981,4677000, 4.76 , 0.72 , 5.61 , 0.96 ,51739,63110,8941,13037,246000,21.03,3.63,25.65,5.29
Michigan,1997,250298,371111,84017,128788,7166500, 3.49 , 1.17 , 5.17 , 1.79 ,56191,104282,38934,64482,965000,5.82,4.03,10.80,6.68
Minnesota,1997,152192,197316,21922,27248,3447500, 4.41 , 0.63 , 5.72 , 0.79 ,16188,24533,5505,7637,76000,21.30,7.24,32.28,10.04
Mississippi,1997,68535,95804,29034,43330,1987500, 3.44 , 1.46 , 4.82 , 2.18 ,38893,57607,16842,27539,651000,5.97,2.58,8.84,4.23
Missouri,1997,145895,222503,48253,72251,4011000, 3.63 , 1.20 , 5.54 , 1.80 ,41963,69999,16330,27299,403500,10.39,4.04,17.34,6.76
Montana,1997,21395,27141,6225,8742,652500, 3.27 , 0.95 , 4.15 , 1.33 ,247,315,96,132,3152,7.84,3.05,10.01,4.18
Nebraska,1997,40781,48337,11780,15182,1219500, 3.34 , 0.96 , 3.96 , 1.24 ,5997,7728,2778,3787,43000,13.94,6.46,17.97,8.80
Nevada,1997,42668,59535,21396,30420,1247000, 3.42 , 1.71 , 4.77 , 2.43 ,10895,15819,6265,9076,89739,12.14,6.98,17.62,10.11
New Hamp,1997,23451,29763,5065,7229,875000, 2.68 , 0.57 , 3.40 , 0.82 ,972,1796,242,362,7789,12.48,3.10,23.06,4.65
New Jersey,1997,274022,417949,88589,116950,6040000, 4.53 , 1.46 , 6.91 , 1.93 ,137589,216850,46672,66955,823500,16.70,5.66,26.33,8.13
New Mexico,1997,52460,65301,16515,21203,1230000, 4.26 , 1.34 , 5.30 , 1.72 ,6760,7963,2711,3256,31439,21.50,8.62,25.33,10.35
New York,1997,352578,570792,185647,254755,13584500, 2.59 , 1.36 , 4.20 , 1.87 ,159628,279863,119127,157374,2285000,6.98,5.21,12.24,6.88
North Carolina,1997,210750,286138,118232,149844,5592000, 3.76 , 2.11 , 5.11 , 2.67 ,95108,139030,59786,80492,1145500,8.30,5.21,12.13,7.02
North Dakota,1997,12093,15207,3207,4004,474500, 2.54 , 0.67 , 3.20 , 0.84 ,247,330,97,117,3429,7.22,2.83,9.63,3.41
Ohio,1997,355733,463335,139945,187961,8379500, 4.24 , 1.67 , 5.52 , 2.24 ,160240,210041,62660,88672,872500,18.36,7.18,24.07,10.16
Oklahoma,1997,132516,179952,39867,60409,2441000, 5.42 , 1.63 , 7.37 , 2.47 ,30204,44065,11099,18486,168500,17.92,6.58,26.15,10.97
Oregon,1997,93014,145354,41891,49890,2440000, 3.81 , 1.71 , 5.95 , 2.04 ,6374,11411,4883,6016,39500,16.13,12.36,28.89,15.23
Pennsylvania,1997,240773,392588,61696,96660,9157000, 2.62 , 0.67 , 4.28 , 1.05 ,63020,125621,22385,44309,809000,7.78,2.76,15.52,5.47
Rhode Island,1997,37499,53813,5060,7160,750500, 4.99 , 0.67 , 7.17 , 0.95 ,7435,11430,1004,1736,31000,23.98,3.24,36.87,5.60
South Carolina,1997,102125,146538,51179,72352,2831500, 3.60 , 1.80 , 5.17 , 2.55 ,48854,77313,26761,41599,786500,6.21,3.40,9.83,5.28
South Dakota,1997,25269,30891,6838,9077,534000, 4.73 , 1.28 , 5.78 , 1.69 ,261,424,164,263,3950,6.61,4.16,10.73,6.66
Tennessee,1997,124826,180277,47646,64305,4070500, 3.06 , 1.17 , 4.42 , 1.57 ,51409,77859,21709,30184,603000,8.52,3.60,12.91,5.00
Texas,1997,632628,1132433,210306,350657,13960500, 4.53 , 1.50 , 8.11 , 2.51 ,180375,335391,73670,137553,1624500,11.10,4.53,20.64,8.46
Utah,1997,28937,43842,11725,16586,1377500, 2.10 , 0.85 , 3.18 , 1.20 ,1499,2354,933,1307,11500,13.03,8.12,20.47,11.36
Vermont,1997,15399,19128,4484,5754,444500, 3.46 , 1.00 , 4.30 , 1.29 ,91,162,47,83,3113,2.93,1.51,5.21,2.69
Virginia,1997,193800,259831,70311,98696,5127000, 3.77 , 1.37 , 5.06 , 1.92 ,90344,130258,36840,55879,951500,9.49,3.87,13.68,5.87
Washington,1997,173410,267237,38292,51506,4189500, 4.13 , 0.91 , 6.37 , 1.22 ,19750,33567,6118,9109,127000,15.55,4.81,26.43,7.17
West Virginia,1997,19065,26996,7886,11034,1410000, 1.35 , 0.55 , 1.91 , 0.78 ,1873,2900,1105,1607,41500,4.51,2.66,6.98,3.87
Wisconsin,1997,96255,144464,33436,49713,3855500, 2.49 , 0.86 , 3.74 , 1.28 ,23989,42045,11353,19202,183000,13.10,6.20,22.97,10.49
Wyoming,1997,11153,15446,3869,5418,353000, 3.15 , 1.09 , 4.37 , 1.53 ,293,473,157,250,3433,8.53,4.60,13.80,7.30
Alabama,1996,134724,190008,52928,74688,3218000, 4.18 , 1.64 , 5.90 , 2.32 ,58441,91467,24738,39016,744000,7.85,3.32,12.29,5.24
Alaska,1996,14998,21723,6821,9156,425000, 3.52 , 1.60 , 5.11 , 2.15 ,1611,2432,1019,1362,17000,9.48,5.99,14.30,8.01
Arizona,1996,116607,183165,41159,63652,3094000, 3.76 , 1.33 , 5.92 , 2.05 ,16046,23480,8293,11759,85000,18.87,9.75,27.62,13.83
Arkansas,1996,46837,84638,33146,42553,1860000, 2.51 , 1.78 , 4.55 , 2.28 ,19161,35262,13480,18661,253000,7.57,5.32,13.93,7.37
California,1996,1243925,1640861,540667,686716,23133000, 5.37 , 2.33 , 7.09 , 2.96 ,300265,449984,154861,227746,1716000,17.49,9.02,26.22,13.27
Colorado,1996,121407,155627,28794,41232,2843000, 4.27 , 1.01 , 5.47 , 1.45 ,15773,22721,5461,8590,113000,13.95,4.83,20.10,7.60
Connecticut,1996,137533,182851,35717,48182,2468000, 5.57 , 1.44 , 7.40 , 1.95 ,44215,62154,15479,23304,199000,22.21,7.77,31.23,11.71
Delaware,1996,13970,26585,5939,9058,547000, 2.55 , 1.08 , 4.86 , 1.65 ,7732,13172,2955,4957,92000,8.40,3.21,14.31,5.38
Florida,1996,835305,1093422,200505,264268,11043000, 7.56 , 1.81 , 9.90 , 2.39 ,290585,389803,95026,131147,1375000,21.13,6.91,28.34,9.53
Georgia,1996,369774,519809,104142,139281,5396000, 6.85 , 1.92 , 9.63 , 2.58 ,182115,268431,55944,79595,1368000,13.31,4.08,19.62,5.81
Hawaii,1996,32490,45936,7400,10354,882000, 3.68 , 0.83 , 5.20 , 1.17 ,1366,1999,359,544,24000,5.69,1.49,8.32,2.26
Idaho,1996,31101,40975,10513,14345,845000, 3.68 , 1.24 , 4.84 , 1.69 ,621,791,252,324,5483,11.34,4.60,14.43,5.91
Illinois,1996,321236,438381,116382,155234,8764000, 3.66 , 1.32 , 5.00 , 1.77 ,128596,197966,74867,103048,1245000,10.32,6.01,15.90,8.27
Indiana,1996,216193,274331,47239,64199,4369000, 4.94 , 1.08 , 6.27 , 1.46 ,55834,75327,17592,24751,331000,16.86,5.31,22.75,7.47
Iowa,1996,61251,76774,22869,29211,2138000, 2.86 , 1.06 , 3.59 , 1.36 ,4976,7423,2127,3695,38000,13.09,5.59,19.53,9.72
Kansas,1996,66604,86575,26939,34695,1898000, 3.50 , 1.41 , 4.56 , 1.82 ,14196,21036,7298,10297,107000,13.26,6.82,19.65,9.62
Kentucky,1996,95226,123264,41239,54149,2924000, 3.25 , 1.41 , 4.21 , 1.85 ,17056,25457,9083,13881,201000,8.48,4.51,12.66,6.90
Louisiana,1996,118495,201730,58941,85720,3137000, 3.77 , 1.87 , 6.43 , 2.73 ,80138,134471,53294,74001,902000,8.88,5.90,14.90,8.20
Maine,1996,29754,34062,8312,9788,939000, 3.16 , 0.88 , 3.62 , 1.04 ,338,403,55,99,5300,6.39,1.04,7.60,1.87
Maryland,1996,198219,257406,65884,87934,3811000, 5.20 , 1.72 , 6.75 , 2.30 ,110231,151766,40191,57330,982000,11.22,4.09,15.45,5.83
Massachusetts,1996,215570,254527,32163,42966,4623000, 4.66 , 0.69 , 5.50 , 0.92 ,55291,66331,8325,12419,234000,23.62,3.55,28.34,5.30
Michigan,1996,256742,373059,82000,124349,7067000, 3.63 , 1.16 , 5.27 , 1.75 ,57282,102651,37829,62075,972000,5.89,3.89,10.56,6.38
Minnesota,1996,150975,186295,21082,26240,3412000, 4.42 , 0.61 , 5.46 , 0.76 ,15765,22038,4722,6710,65000,24.25,7.26,33.90,10.32
Mississippi,1996,67003,92921,27400,41259,1961000, 3.41 , 1.39 , 4.73 , 2.10 ,37578,55507,15660,25987,632000,5.94,2.47,8.78,4.11
Missouri,1996,140027,212839,47115,69118,3980000, 3.51 , 1.18 , 5.34 , 1.73 ,40160,66806,15866,26189,397000,10.11,3.99,16.82,6.59
Montana,1996,19542,27156,6108,8401,647000, 3.02 , 0.94 , 4.19 , 1.29 ,198,340,98,151,2869,6.90,3.41,11.85,5.26
